TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
50658,adana,yuregir,75.yil anadolu lisesi,anadolu lisesi,,ingilizce,398.3141,10.22,420.1549,6.66,409.2345
49967,adana,kozan,fatih anadolu lisesi,anadolu lisesi,,ingilizce,396.0863,10.62,440.2864,3.94,418.18635
49296,adana,yuregir,yuregir halicilar anadolu lisesi,anadolu lisesi,,ingilizce,390.6453,11.59,416.7931,7.18,403.7192
39812,adana,ceyhan,sehit zeynep sagir anadolu lisesi,anadolu lisesi,,ingilizce,378.9348,13.89,445.7107,3.3,412.32275
47551,adana,yuregir,toki koprulu anadolu lisesi,anadolu lisesi,,ingilizce,377.8331,14.12,416.0523,7.29,396.9427
47155,adana,seyhan,adana erkek anadolu lisesi,anadolu lisesi,,ingilizce,351.0819,20.2,441.2826,3.82,396.18225
40992,adana,ceyhan,ceyhan anadolu lisesi,anadolu lisesi,,ingilizce,334.8015,24.56,378.6028,13.96,356.70214999999996
55888,adana,yuregir,karsiyaka ataturk anadolu lisesi,anadolu lisesi,,ingilizce,332.2782,25.3,390.8831,11.55,361.58065
47835,adana,cukurova,adana kiz lisesi,anadolu lisesi,,ingilizce,291.2473,39.75,424.6336,6.0,357.94045
49245,adana,cukurova,humeyra okten kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,395.9752,10.64,479.5802,0.47,437.7777
49860,adana,seyhan,adana kivanc anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,339.3993,23.27,427.4806,5.59,383.43994999999995
49305,adana,cukurova,yasar rukiye kisacik anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,328.2891,26.5,399.6805,9.99,363.9848
40833,adana,imamoglu,imamoglu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,308.848,32.96,386.0319,12.49,347.43995
50825,adana,saricam,fatima zehra kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,291.2,39.76,392.1719,11.31,341.68595
40055,adana,yuregir,medine mudafii fahreddin pasa anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,287.3678,41.4,347.1392,21.21,317.25350000000003
71435,adana,seyhan,tepebag kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,263.4699,52.78,380.2529,13.63,321.8614
40030,adana,ceyhan,ceyhan kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,228.2073,74.28,350.9454,20.23,289.57635
72381,adana,seyhan,adana kivanc anadolu imam hatip lisesi,anadolu imam hatip lisesi,hafizlik projesi (fen ve sosyal bilimler programi),ingilizce,195.3957,94.36,380.0249,13.68,287.7103
49709,adana,kozan,kozan kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,183.4033,97.92,381.8382,13.31,282.62075
50211,adana,seyhan,fatih sultan mehmet mesleki ve teknik anadolu lisesi,anadolu teknik programi,saglik hizmetleri alani,ingilizce,345.0796,21.75,397.5116,10.37,371.29560000000004
49933,adana,cukurova,cukurova elektrik mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,265.4949,51.72,376.2313,14.45,320.8631
39994,adana,ceyhan,heydar aliyev mesleki ve teknik anadolu lisesi,anadolu teknik programi,kimya teknolojisi alani,ingilizce,260.9594,54.09,346.9112,21.27,303.9353
49694,adana,yuregir,borsa istanbul mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,257.1386,56.19,351.6184,20.06,304.37850000000003
40192,adana,cukurova,kurttepe sehit ali oztas mesleki ve teknik anadolu lisesi,anadolu teknik programi,yenilenebilir enerji teknolojileri alani,ingilizce,254.8808,57.44,358.8171,18.32,306.84895
49363,adana,kozan,kozan sehit arda can mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,251.7251,59.25,382.8582,13.11,317.29165
50077,adana,cukurova,kurttepe sehit ali oztas mesleki ve teknik anadolu lisesi,anadolu teknik programi,rayli sistemler teknolojisi alani,ingilizce,250.4713,59.98,362.7017,17.4,306.5865
50014,adana,seyhan,adana mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,243.2062,64.39,323.9141,27.88,283.56015
49547,adana,seyhan,adana seyhan sehit bora suelkan mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,241.2871,65.59,311.1965,32.13,276.2418
49384,adana,seyhan,sabanci mesleki ve teknik anadolu lisesi,anadolu teknik programi,moda tasarim teknolojileri,ingilizce,237.8471,67.8,334.9425,24.52,286.39480000000003
50301,adana,saricam,turk tekstil vakfi mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,234.0893,70.28,327.5022,26.74,280.79575
39855,adana,seyhan,yesilevler mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,232.2374,71.53,325.1523,27.49,278.69485000000003
50294,adana,seyhan,ismet inonu mesleki ve teknik anadolu lisesi,anadolu teknik programi,harita-tapu-kadastro alani,ingilizce,225.5868,76.08,336.0845,24.2,280.83565
40178,adana,saricam,turk tekstil vakfi mesleki ve teknik anadolu lisesi,anadolu teknik programi,tekstil teknolojisi alani,ingilizce,214.2062,83.91,333.1147,25.05,273.66045
39723,adana,ceyhan,ceyhan mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,197.8056,93.34,331.4816,25.53,264.6436
39960,adana,saricam,evliya celebi mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,252.7027,58.68,366.3667,16.57,309.5347
40118,adana,saricam,evliya celebi mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,243.0737,64.47,375.7371,14.56,309.4054
49649,adana,cukurova,nezihe yalvac mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani,almanca,243.0562,64.48,386.8564,12.32,314.9563
49494,adana,cukurova,nezihe yalvac mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani,ingilizce,242.4856,64.84,336.1203,24.19,289.30295
50095,adana,cukurova,nezihe yalvac mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani,rusca,224.2795,76.97,314.4974,30.98,269.38845000000003
50073,adiyaman,merkez,adiyaman fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,455.6876,2.25,492.7351,0.08,474.21135
50747,adiyaman,golbasi,golbasi fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,401.5022,9.67,479.9581,0.46,440.73015
39778,adiyaman,besni,merinos ali erdemoglu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,391.8186,11.37,452.1428,2.6,421.9807
40187,adiyaman,kahta,kahta borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,388.4762,12.01,454.0991,2.4,421.28765
40988,adiyaman,merkez,esentepe anadolu lisesi,anadolu lisesi,,ingilizce,427.5617,5.58,455.3562,2.28,441.45894999999996
50375,adiyaman,merkez,altinsehir anadolu lisesi,anadolu lisesi,,ingilizce,420.8277,6.56,455.3359,2.28,438.0818
40987,adiyaman,kahta,kahta anadolu lisesi,anadolu lisesi,,ingilizce,345.7273,21.58,408.426,8.5,377.07665
49930,adiyaman,merkez,adiyaman anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,401.5772,9.66,480.9769,0.41,441.27705000000003
39876,adiyaman,merkez,turkiye odalar ve borsalar birligi kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,391.8474,11.37,454.2,2.39,423.02369999999996
49961,adiyaman,kahta,ebu sadik anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,334.2376,24.72,443.1234,3.6,388.6805
39927,adiyaman,golbasi,mehmet tevfik goksu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,303.9259,34.76,419.4376,6.77,361.68174999999997
39878,adiyaman,besni,besni kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,214.2723,83.87,391.0361,11.52,302.6542
50302,adiyaman,merkez,adiyaman mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,227.346,74.87,384.6983,12.75,306.02215
40004,adiyaman,merkez,adiyaman mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,210.1046,86.59,292.7758,39.11,251.4402
47879,adiyaman,merkez,adiyaman ziraat teknolojileri mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,205.6517,89.28,346.5256,21.37,276.08865000000003
50461,adiyaman,merkez,dumlupinar mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,184.5061,97.69,315.8093,30.53,250.1577
50766,adiyaman,merkez,adiyaman mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,yenilenebilir enerji teknolojileri alani,ingilizce,161.9611,99.84,307.0531,33.61,234.50709999999998
49764,adiyaman,merkez,adiyaman perre mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,196.7003,93.82,318.127,29.76,257.41365
50297,adiyaman,merkez,adiyaman perre mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,179.865,98.54,350.9064,20.24,265.38570000000004
39914,afyonkarahisar,merkez,suleyman demirel fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,456.1095,2.21,498.0273,0.02,477.0684
39961,afyonkarahisar,bolvadin,ayfer-ceylan emet fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,402.3319,9.53,452.8036,2.53,427.56775000000005
50340,afyonkarahisar,sandikli,sandikli turk telekom fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,394.8273,10.84,448.1368,3.03,421.48204999999996
49605,afyonkarahisar,dinar,dinar fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,389.3133,11.85,483.2627,0.3,436.288
40943,afyonkarahisar,merkez,toki sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,370.2184,15.72,412.1495,7.89,391.18395
41080,afyonkarahisar,bolvadin,raziye sultan-yusuf kayabasi sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,329.9691,25.99,399.5024,10.02,364.73575000000005
39728,afyonkarahisar,merkez,kamil miras anadolu lisesi,anadolu lisesi,,ingilizce,434.0028,4.73,456.0055,2.22,445.00415
49435,afyonkarahisar,merkez,afyon lisesi,anadolu lisesi,,ingilizce,414.0618,7.6,449.7054,2.85,431.8836
47781,afyonkarahisar,suhut,suhut anadolu lisesi,anadolu lisesi,,ingilizce,303.274,35.01,412.2829,7.87,357.77845
40993,afyonkarahisar,cay,cay anadolu lisesi,anadolu lisesi,,ingilizce,299.0549,36.61,388.2326,12.06,343.64374999999995
41030,afyonkarahisar,emirdag,emirdag anadolu lisesi,anadolu lisesi,,ingilizce,280.7405,44.31,366.8823,16.46,323.8114
47626,afyonkarahisar,iscehisar,iscehisar mehmet cakmak anadolu lisesi,anadolu lisesi,,ingilizce,273.8683,47.54,393.6159,11.06,333.7421
50438,afyonkarahisar,merkez,afyonkarahisar kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,351.1218,20.19,476.9856,0.59,414.0537
40935,afyonkarahisar,dinar,dinar anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,315.8309,30.52,382.8262,13.11,349.32854999999995
71758,afyonkarahisar,sandikli,sandikli kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,309.0727,32.88,381.416,13.39,345.24435
50473,afyonkarahisar,merkez,afyonkarahisar hattat ahmet karahisari anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,309.0044,32.9,402.181,9.55,355.5927
40801,afyonkarahisar,bolvadin,bolvadin anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,287.4406,41.36,391.0237,11.52,339.23215000000005
71767,afyonkarahisar,suhut,suhut kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,275.7638,46.65,374.174,14.88,324.96889999999996
50085,afyonkarahisar,sandikli,sandikli anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,271.4531,48.7,370.1177,15.75,320.7854
49487,afyonkarahisar,emirdag,emirdag anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,246.4433,62.39,380.2224,13.64,313.33285
49522,afyonkarahisar,merkez,afyonkarahisar mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,286.0577,41.95,409.6897,8.29,347.8737
49707,afyonkarahisar,merkez,afyonkarahisar mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,276.4584,46.32,350.5233,20.33,313.49085
49606,afyonkarahisar,merkez,afyonkarahisar mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,253.8777,58.0,341.4825,22.7,297.68010000000004
49943,afyonkarahisar,merkez,afyonkarahisar gazi mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,251.3904,59.44,328.7819,26.35,290.08615
49643,afyonkarahisar,merkez,afyonkarahisar gazi mesleki ve teknik anadolu lisesi,anadolu teknik programi,rayli sistemler teknolojisi alani (sinavli),ingilizce,246.856,62.14,331.1769,25.62,289.01644999999996
40872,afyonkarahisar,merkez,afyonkarahisar ataturk mesleki ve teknik anadolu lisesi,anadolu meslek programi,saglik hizmetleri alani (sinavli),ingilizce,346.0911,21.48,378.9321,13.89,362.5116
49642,afyonkarahisar,merkez,afyonkarahisar gazi mesleki ve teknik anadolu lisesi,anadolu meslek programi,rayli sistemler teknolojisi alani (sinavli),ingilizce,251.5477,59.35,326.8846,26.93,289.21614999999997
48687,afyonkarahisar,dinar,dinar mesleki ve teknik anadolu lisesi,anadolu meslek programi,elektrik- elektronik teknolojisi alani (sinavli),ingilizce,189.5751,96.4,283.2968,43.17,236.43595
50573,agri,merkez,agri huseyin celal yardimci fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,408.2531,8.53,475.2722,0.71,441.76265
50160,agri,patnos,patnos selahaddin eyyubi fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,360.1383,18.0,427.3716,5.61,393.75495
65414,agri,dogubayazit,omer coktin fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,356.4538,18.89,436.173,4.45,396.3134
39716,agri,merkez,turk telekom sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,330.4004,25.86,386.1488,12.46,358.27459999999996
50558,agri,merkez,agri dagi anadolu lisesi,anadolu lisesi,,ingilizce,355.4109,19.14,407.2059,8.7,381.3084
49613,agri,merkez,15 temmuz sehitleri anadolu lisesi,anadolu lisesi,,ingilizce,348.5539,20.84,406.9189,8.75,377.7364
39713,agri,dogubayazit,dogubeyazit riza ertugrul eryilmaz anadolu lisesi,anadolu lisesi,,ingilizce,315.9395,30.49,355.1241,19.21,335.5318
49737,agri,merkez,hayrettin atmaca kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,309.3234,32.79,390.9938,11.52,350.1586
49675,agri,eleskirt,recep tayyip erdogan anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,286.68,41.68,434.7382,4.63,360.70910000000003
49656,agri,merkez,agri anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,271.3165,48.77,342.6419,22.38,306.9792
49687,agri,patnos,15 temmuz sehitleri anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,248.8792,60.91,359.3991,18.18,304.13915
40060,agri,dogubayazit,fatimatu zehra kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,243.1592,64.42,348.6626,20.81,295.91089999999997
72096,agri,dogubayazit,medine mudafii fahrettin pasa anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,228.3705,74.17,312.3631,31.72,270.3668
71853,agri,diyadin,diyadin anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,191.5081,95.79,359.6833,18.12,275.59569999999997
50652,agri,merkez,nurettin dolgun mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,258.791,55.27,312.8205,31.56,285.80575
50313,agri,merkez,nurettin dolgun mesleki ve teknik anadolu lisesi,anadolu teknik programi,tesisat teknolojisi ve iklimlendirme alani,ingilizce,246.9075,62.11,297.0156,37.41,271.96155
49850,aksaray,merkez,aksaray sehit pilot hamza gumussoy fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,451.4014,2.68,494.774,0.04,473.08770000000004
50246,aksaray,merkez,abdulhamid han fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,438.7809,4.13,483.2713,0.3,461.0261
49604,aksaray,ortakoy,sehit nurullah sabirer fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,371.7494,15.39,437.0125,4.34,404.38095
50537,aksaray,merkez,ahmet cevdet pasa sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,391.0205,11.52,434.7179,4.63,412.8692
50692,aksaray,merkez,hazim kulak anadolu lisesi,anadolu lisesi,,ingilizce,417.6898,7.04,441.6609,3.77,429.67535
40867,aksaray,eskil,eskil ataturk anadolu lisesi,anadolu lisesi,,ingilizce,263.3623,52.83,389.975,11.72,326.66865
49654,aksaray,merkez,sehit onder guzel kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,374.9248,14.73,444.0814,3.49,409.5031
41112,aksaray,merkez,recep tayyip erdogan anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,367.5213,16.31,444.1243,3.49,405.82280000000003
50727,aksaray,merkez,aksaray anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,259.7376,54.75,369.7483,15.83,314.74294999999995
40820,aksaray,merkez,kanuni anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,186.5438,97.22,358.1668,18.47,272.3553
39746,aksaray,merkez,sehit yavuz coban mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,303.292,35.0,355.4114,19.14,329.3517
40013,aksaray,merkez,sehit yavuz coban mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,293.9039,38.65,367.6049,16.29,330.75440000000003
49269,aksaray,merkez,75. yil mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,257.7949,55.82,349.5926,20.56,303.69375
39979,aksaray,merkez,aksaray turkiye odalar ve borsalar birligi mesleki ve teknik anadolu lisesi,anadolu teknik programi,kimya teknolojisi alani,ingilizce,251.2058,59.55,350.2343,20.4,300.72005
50376,amasya,merkez,macit zeren fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,448.1915,3.02,488.0841,0.18,468.13779999999997
39725,amasya,merzifon,merzifon fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,437.8883,4.24,488.2011,0.15,463.04470000000003
50635,amasya,suluova,sehit huseyin kavakli fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,407.203,8.7,466.7424,1.29,436.9727
40791,amasya,merkez,amasya sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,364.2678,17.04,401.6592,9.64,382.9635
50220,amasya,merkez,amasya anadolu lisesi,anadolu lisesi,,ingilizce,378.2786,14.03,443.6008,3.54,410.9397
49851,amasya,merkez,turk telekom anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,392.696,11.23,466.0255,1.34,429.36075000000005
49650,amasya,merzifon,sehit ahmet ozsoy kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,311.1674,32.14,420.7597,6.57,365.96355
50329,amasya,suluova,sehit osman karakus anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,290.1343,40.21,383.0679,13.07,336.6011
65131,amasya,merzifon,merzifon anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,272.5443,48.18,380.1261,13.66,326.3352
65150,amasya,tasova,sehit bekir ozdemir anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,271.6243,48.62,393.6221,11.06,332.6232
50556,amasya,merkez,sehit gultekin tirpan mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,273.251,47.84,364.3247,17.03,318.78785
49713,amasya,merkez,gokhoyuk sehit cemalettin ozdemir mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,190.3159,96.17,315.2168,30.73,252.76635
39704,amasya,merzifon,merzifon mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,188.2071,96.79,283.6585,43.01,235.9328
49660,amasya,merkez,amasya borsa istanbul mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,252.6717,58.7,326.1261,27.17,289.3989
50628,amasya,merkez,amasya borsa istanbul mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,231.5743,71.98,312.7803,31.57,272.1773
50733,ankara,cankaya,ankara fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,490.4661,0.11,500.0,0.01,495.23305
49727,ankara,pursaklar,ankara pursaklar fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,476.9856,0.59,493.4272,0.05,485.20640000000003
41375,ankara,cankaya,prof. dr. aziz sancar fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,466.9114,1.27,489.5475,0.12,478.22945000000004
50468,ankara,cankaya,cumhuriyet fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,466.4346,1.31,489.192,0.13,477.8133
39849,ankara,kecioren,kecioren vatansever sehit tumgeneral aydogan aydin fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,464.89,1.42,481.29,0.4,473.09000000000003
38012,ankara,yenimahalle,yenimahalle fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,456.9703,2.13,479.6551,0.47,468.3127
50098,ankara,etimesgut,ozkent akbilek fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,452.8577,2.53,493.4272,0.05,473.14245000000005
65418,ankara,sincan,ankara erman ilicak fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,446.6843,3.19,484.8966,0.25,465.79044999999996
41380,ankara,mamak,mamak fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,429.1894,5.36,466.1948,1.33,447.6921
41363,ankara,altindag,altindag yildirim beyazit fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,422.2185,6.35,463.5437,1.54,442.8811
50081,ankara,kahramankazan,mustafa hakan guvencer fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,409.1809,8.37,452.0859,2.61,430.6334
50813,ankara,polatli,polatli tobb fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,406.9773,8.75,463.5437,1.54,435.2605
50078,ankara,cubuk,meliha hasanali bostan cubuk fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,406.3883,8.85,464.6025,1.45,435.4954
49462,ankara,elmadag,hasanoglan ataturk fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,393.1755,11.14,442.5821,3.67,417.8788
39683,ankara,beypazari,hatice-cemil ercan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,383.7292,12.94,482.9747,0.32,433.35195
49287,ankara,sereflikochisar,yavuz sultan selim fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,374.6488,14.78,455.383,2.28,415.0159
49329,ankara,kalecik,mehmet dogan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,366.7149,16.49,401.9635,9.59,384.3392
50754,ankara,nallihan,bilal gungor fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,358.1222,18.48,448.6583,2.97,403.39025000000004
39710,ankara,gudul,hasan huseyin akdede fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,347.1727,21.2,395.439,10.73,371.30585
49263,ankara,cankaya,ankara turk telekom sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,395.1859,10.78,464.4855,1.47,429.8357
49665,ankara,kecioren,kecioren sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,393.5294,11.08,430.0269,5.25,411.77815
49558,ankara,cankaya,hasan ali yucel sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,383.1092,13.06,430.4213,5.2,406.76525
39945,ankara,altindag,sabahattin zaim sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,360.4337,17.94,400.4803,9.84,380.457
39880,ankara,yenimahalle,ataturk anadolu lisesi,anadolu lisesi,,ingilizce,471.3306,0.96,490.1226,0.11,480.72659999999996
40065,ankara,cankaya,gazi anadolu lisesi,anadolu lisesi,,ingilizce,449.9278,2.83,473.4003,0.81,461.66405
50327,ankara,cankaya,mehmet emin resulzade anadolu lisesi,anadolu lisesi,,ingilizce,447.8651,3.06,469.2465,1.1,458.5558
49628,ankara,cankaya,dr.binnaz ege-dr.ridvan ege anadolu lisesi,anadolu lisesi,,ingilizce,441.1837,3.83,464.1888,1.49,452.68625
39724,ankara,etimesgut,sehit oguzhan yasar anadolu lisesi,anadolu lisesi,,ingilizce,439.4833,4.04,470.1252,1.03,454.80425
39783,ankara,cankaya,haci omer tarman anadolu lisesi,anadolu lisesi,,ingilizce,435.9548,4.48,446.2607,3.23,441.10775
50102,ankara,yenimahalle,nermin mehmet cekic anadolu lisesi,anadolu lisesi,,ingilizce,432.5417,4.92,462.1963,1.67,447.369
39782,ankara,cankaya,haci omer tarman anadolu lisesi,anadolu lisesi,,almanca,432.074,4.98,444.2397,3.47,438.15685
