TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
49981,İSTANBUL,ÜSKÜDAR,Selimiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,LABORATUVAR HİZMETLERİ ALANI,İngilizce,292.9044,39.06,363.8413,17.14,328.37284999999997
40093,İSTANBUL,ÇEKMEKÖY,Taşdelen Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,292.1988,39.35,346.7066,21.32,319.4527
50443,İSTANBUL,BAHÇELİEVLER,İMMİB Erkan Avcı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,290.7931,39.94,333.2589,25.01,312.02599999999995
49373,İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,290.536,40.04,371.5344,15.44,331.03520000000003
50502,İSTANBUL,SANCAKTEPE,Samandıra Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,288.6753,40.83,335.8973,24.25,312.2863
50577,İSTANBUL,AVCILAR,Mehmet Emin Horoz Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ULAŞTIRMA HİZMETLERİ ALANI,İngilizce,288.2802,41.0,387.4681,12.2,337.87415
49303,İSTANBUL,BEYKOZ,Beykoz Barbaros Hayrettin Paşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,286.7125,41.67,344.5769,21.88,315.6447
39721,İSTANBUL,BEŞİKTAŞ,İSOV-Dinçkök Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,285.8915,42.02,397.0453,10.45,341.4684
40006,İSTANBUL,EYÜPSULTAN,Alibeyköy Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,284.7819,42.51,376.5475,14.39,330.66470000000004
49338,İSTANBUL,PENDİK,Pendik Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,284.7201,42.53,355.4241,19.14,320.0721
49550,İSTANBUL,BAĞCILAR,Bağcılar Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,283.27,43.18,361.0534,17.79,322.1617
39180,İSTANBUL,ZEYTİNBURNU,Büyükyalı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,283.0653,43.27,386.1261,12.47,334.59569999999997
50793,İSTANBUL,KÜÇÜKÇEKMECE,Dr.Oktay Duran Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,282.4612,43.54,382.9918,13.08,332.7265
50547,İSTANBUL,ARNAVUTKÖY,İbrahim Özaydın Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,282.3074,43.61,398.737,10.15,340.5222
49711,İSTANBUL,ZEYTİNBURNU,Zeytinburnu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,282.0315,43.74,347.5815,21.09,314.8065
50578,İSTANBUL,PENDİK,Pendik Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,279.0488,45.09,339.0094,23.38,309.0291
49815,İSTANBUL,BAYRAMPAŞA,İnönü Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,278.6202,45.29,348.5932,20.83,313.60670000000005
50062,İSTANBUL,KAĞITHANE,Profilo Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,278.4776,45.36,331.7708,25.45,305.1242
50274,İSTANBUL,PENDİK,Melek Aknil Çok Programlı Anadolu Lisesi,Anadolu Teknik Programı,ÇOCUK GELİŞİMİ VE EĞİTİMİ ALANI,İngilizce,278.1495,45.51,407.9691,8.58,343.0593
49696,İSTANBUL,BAYRAMPAŞA,Bayrampaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MODA TASARIM TEKNOLOJİLERİ,İngilizce,276.7557,46.17,335.6724,24.31,306.21405
50143,İSTANBUL,SANCAKTEPE,Samandıra Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,275.4911,46.77,347.5712,21.09,311.53115
50736,İSTANBUL,BEŞİKTAŞ,İSOV-Dinçkök Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,273.8837,47.53,373.6714,14.99,323.77755
39864,İSTANBUL,ESENYURT,Aydoğan Öztiryaki TİM SANDER Dış Ticaret Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,273.0259,47.94,376.7372,14.35,324.88154999999995
39745,İSTANBUL,ATAŞEHİR,Dr. Nureddin Erk-Perihan Erk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,272.1696,48.36,332.389,25.27,302.27930000000003
49492,İSTANBUL,FATİH,Sultanahmet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,270.7288,49.06,329.4573,26.14,300.09304999999995
50335,İSTANBUL,PENDİK,Pendik Halil Kaya Gedik Metal Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GEMİ YAPIMI ALANI,İngilizce,269.8514,49.5,307.2378,33.54,288.5446
49501,İSTANBUL,ARNAVUTKÖY,İbrahim Özaydın Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,269.3161,49.77,331.9806,25.39,300.64835
50009,İSTANBUL,KAĞITHANE,İstanbul Vali Hayri Kozakçıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ADALET ALANI,İngilizce,269.3066,49.77,319.6674,29.25,294.48699999999997
39804,İSTANBUL,PENDİK,Pendik Nuh Kuşçulu Seramik ve Cam Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,269.1539,49.85,342.8579,22.32,306.0059
39980,İSTANBUL,ÜSKÜDAR,Selimiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GIDA TEKNOLOJİSİ ALANI,İngilizce,267.6632,50.61,385.5014,12.59,326.58230000000003
49420,İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,267.1145,50.89,368.0532,16.19,317.58385
50689,İSTANBUL,KAĞITHANE,Kağıthane Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ADALET ALANI,İngilizce,266.6255,51.15,371.8949,15.36,319.2602
50651,İSTANBUL,ÜSKÜDAR,Selimiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI,İngilizce,265.6454,51.64,357.5127,18.63,311.57905
40183,İSTANBUL,KARTAL,Atalar Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,265.3602,51.78,339.0347,23.37,302.19745
49881,İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,265.2244,51.85,350.2761,20.39,307.75025
39915,İSTANBUL,BAHÇELİEVLER,Şehit Erol Olçok Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ ALANI,İngilizce,265.0408,51.95,352.235,19.91,308.6379
49813,İSTANBUL,EYÜPSULTAN,Alibeyköy Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,264.6311,52.17,319.0888,29.44,291.85995
50533,İSTANBUL,BAĞCILAR,Abdurrahman ve Nermin Bilimli Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ULAŞTIRMA HİZMETLERİ ALANI,İngilizce,264.5034,52.23,359.1555,18.24,311.82945
39785,İSTANBUL,PENDİK,Hezarfen Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,263.9116,52.55,379.5528,13.77,321.73220000000003
40165,İSTANBUL,ŞİŞLİ,Şişli Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,263.7537,52.63,324.1799,27.79,293.9668
49414,İSTANBUL,ŞİŞLİ,Şişli Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,263.3406,52.84,344.0649,22.01,303.70275000000004
49789,İSTANBUL,ATAŞEHİR,Dr. Nureddin Erk-Perihan Erk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ ALANI,İngilizce,261.1063,54.01,314.625,30.93,287.86564999999996
50745,İSTANBUL,BAĞCILAR,Alaattin-Nilüfer Kadayıfcıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,260.8661,54.14,344.9685,21.77,302.9173
39984,İSTANBUL,ŞİŞLİ,Zincirlikuyu İSOV Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,İNŞAAT TEKNOLOJİSİ ALANI,İngilizce,260.4721,54.35,341.8097,22.61,301.1409
50777,İSTANBUL,ÜMRANİYE,Ümraniye Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,259.9977,54.61,319.0559,29.45,289.5268
40167,İSTANBUL,ÜMRANİYE,TEV Uğuz Tarık Demirağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,257.7015,55.88,375.3854,14.63,316.54345
50758,İSTANBUL,PENDİK,Pendik Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,256.218,56.7,323.4737,28.02,289.84585000000004
40017,İSTANBUL,ÜSKÜDAR,Haydarpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOBİLYA VE İÇ MEKAN TASARIMI ALANI,İngilizce,256.0541,56.79,343.1061,22.26,299.5801
49520,İSTANBUL,ESENLER,Esenler Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,255.8634,56.89,330.2557,25.9,293.05955
49445,İSTANBUL,ÜMRANİYE,TEV Uğuz Tarık Demirağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,RAYLI SİSTEMLER TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,255.7344,56.97,323.9276,27.87,289.831
49912,İSTANBUL,KARTAL,Yakacık Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİYOMEDİKAL CİHAZ TEKNOLOJİLERİ ALANI,İngilizce,255.5884,57.05,340.4811,22.97,298.03475000000003
39789,İSTANBUL,BAĞCILAR,Bağcılar Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,İNŞAAT TEKNOLOJİSİ ALANI,İngilizce,255.1241,57.31,379.0833,13.86,317.1037
49242,İSTANBUL,SULTANGAZİ,Sultangazi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,254.8379,57.47,334.1668,24.74,294.50235
39995,İSTANBUL,BAHÇELİEVLER,Şehit Erol Olçok Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,RAYLI SİSTEMLER TEKNOLOJİSİ ALANI,İngilizce,254.7232,57.53,334.7188,24.59,294.721
40090,İSTANBUL,ŞİŞLİ,Zincirlikuyu İSOV Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HARİTA-TAPU-KADASTRO ALANI,İngilizce,254.3015,57.76,330.9863,25.68,292.64390000000003
65424,İSTANBUL,ESENYURT,Ali Kul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,253.8358,58.03,339.3023,23.3,296.56905
65423,İSTANBUL,ESENYURT,Ali Kul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,253.7804,58.06,334.9812,24.51,294.3808
49906,İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,252.3544,58.88,307.4166,33.47,279.8855
40159,İSTANBUL,MALTEPE,Küçükyalı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,251.3785,59.45,369.2552,15.93,310.31685
40210,İSTANBUL,PENDİK,Hezarfen Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ULAŞTIRMA HİZMETLERİ ALANI,İngilizce,250.9281,59.71,344.5069,21.89,297.7175
49419,İSTANBUL,FATİH,Sultanahmet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,250.9212,59.72,354.9678,19.25,302.9445
40206,İSTANBUL,ZEYTİNBURNU,Zeytinburnu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,247.6803,61.63,332.677,25.18,290.17865
49536,İSTANBUL,GÜNGÖREN,Güngören Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,247.3372,61.85,318.5183,29.62,282.92775
40146,İSTANBUL,KARTAL,Yakacık Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,247.1752,61.94,357.1439,18.72,302.15954999999997
50110,İSTANBUL,KARTAL,Şehit Öğretmen Hüseyin Ağırman Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,246.1259,62.59,325.1022,27.5,285.61405
49788,İSTANBUL,KAĞITHANE,Kağıthane İTO Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,244.1174,63.83,335.426,24.38,289.7717
40077,İSTANBUL,BEŞİKTAŞ,İSOV-Dinçkök Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ ALANI,İngilizce,242.9138,64.57,342.7743,22.35,292.84405
50321,İSTANBUL,KÜÇÜKÇEKMECE,Ayhan Arı Borsa İstanbul Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,241.8518,65.23,373.2813,15.07,307.56655
49450,İSTANBUL,FATİH,Cağaloğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,241.6258,65.37,340.0352,23.09,290.8305
49595,İSTANBUL,BEŞİKTAŞ,Rüştü Akın Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MODA TASARIM TEKNOLOJİLERİ,İngilizce,241.5801,65.4,322.0687,28.47,281.82439999999997
40172,İSTANBUL,ŞİŞLİ,Nişantaşı Rüştü Uzel Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MODA TASARIM TEKNOLOJİLERİ,İngilizce,241.3777,65.53,371.5106,15.44,306.44415000000004
49557,İSTANBUL,ÜSKÜDAR,Üsküdar Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ÇOCUK GELİŞİMİ VE EĞİTİMİ ALANI,İngilizce,240.6545,65.99,327.8087,26.64,284.2316
40996,İSTANBUL,ARNAVUTKÖY,Örfi Çetinkaya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,240.1821,66.3,364.6827,16.95,302.43240000000003
49241,İSTANBUL,KAĞITHANE,Kağıthane Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MUHASEBE VE FİNANSMAN ALANI,İngilizce,239.9919,66.42,329.6372,26.09,284.81455
50061,İSTANBUL,KAĞITHANE,Profilo Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,Fransızca,238.5818,67.32,298.8913,36.68,268.73654999999997
49873,İSTANBUL,SARIYER,Mehmet Rıfat Evyap Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,237.2303,68.2,356.9091,18.77,297.0697
50734,İSTANBUL,BEŞİKTAŞ,M. Ali Büyükhanlı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MUHASEBE VE FİNANSMAN ALANI,İngilizce,235.6853,69.21,338.4132,23.54,287.04925000000003
49767,İSTANBUL,SULTANGAZİ,Sultangazi Nene Hatun Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,235.4848,69.34,312.5071,31.67,273.99595
39916,İSTANBUL,BÜYÜKÇEKMECE,Rosvita-Timur İmrağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,233.9686,70.36,332.5711,25.22,283.26985
49238,İSTANBUL,KÜÇÜKÇEKMECE,Dr.Oktay Duran Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MATBAA TEKNOLOJİSİ ALANI,İngilizce,232.3771,71.44,299.6359,36.4,266.0065
49428,İSTANBUL,ŞİLE,Şile Borsa İstanbul 50. Yıl Çok Programlı Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,231.6981,71.9,362.8074,17.38,297.25275
49964,İSTANBUL,PENDİK,Pendik Halil Kaya Gedik Metal Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,231.3168,72.16,298.1946,36.95,264.7557
50383,İSTANBUL,BÜYÜKÇEKMECE,Rosvita-Timur İmrağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,230.895,72.45,325.1504,27.49,278.0227
40038,İSTANBUL,ESENYURT,Kıraç Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TESİSAT TEKNOLOJİSİ VE İKLİMLENDİRME ALANI,İngilizce,230.7292,72.56,307.6096,33.4,269.1694
49517,İSTANBUL,KAĞITHANE,Kağıthane İTO Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ULAŞTIRMA HİZMETLERİ ALANI,İngilizce,229.1999,73.61,323.7817,27.92,276.49080000000004
49985,İSTANBUL,ÜMRANİYE,Ümraniye Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,226.3427,75.56,272.6016,48.15,249.47215
49288,İSTANBUL,KÜÇÜKÇEKMECE,PAGEV Plastik Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,225.2011,76.34,308.0548,33.24,266.62795
49405,İSTANBUL,ESENYURT,Aydoğan Öztiryaki TİM SANDER Dış Ticaret Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,224.9,76.55,312.564,31.65,268.732
38185,İSTANBUL,KARTAL,Şehit Öğretmen Hüseyin Ağırman Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,224.7793,76.63,370.4587,15.67,297.619
49383,İSTANBUL,KARTAL,Yakacık Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,224.2363,77.01,334.3465,24.69,279.2914
49825,İSTANBUL,FATİH,Kadırga Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,222.9024,77.93,303.9456,34.75,263.424
49757,İSTANBUL,KAĞITHANE,Gültepe Şehit Cihan Erat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,222.1644,78.44,278.8464,45.18,250.5054
40195,İSTANBUL,ÜMRANİYE,Ümraniye Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOBİLYA VE İÇ MEKAN TASARIMI ALANI,İngilizce,221.8929,78.63,339.6581,23.2,280.77549999999997
49947,İSTANBUL,BEYKOZ,Şehit Ömer Halisdemir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,219.0425,80.62,297.4964,37.22,258.26945
50010,İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,218.4304,81.04,357.0796,18.73,287.755
49718,İSTANBUL,BÜYÜKÇEKMECE,Rosvita-Timur İmrağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,217.6093,81.59,293.8408,38.67,255.72505
39758,İSTANBUL,KAĞITHANE,Gültepe Şehit Cihan Erat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,216.7815,82.16,336.1288,24.18,276.45515
40169,İSTANBUL,ŞİŞLİ,Nişantaşı Rüştü Uzel Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,215.5624,82.99,323.8111,27.91,269.68675
72368,İSTANBUL,EYÜPSULTAN,Kemerburgaz Halis Kutmangil Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,208.3707,87.66,284.3958,42.68,246.38325
50444,İSTANBUL,ÜSKÜDAR,Bağlarbaşı Pazarlama ve Perakende Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,PAZARLAMA VE PERAKENDE ALANI,İngilizce,205.2748,89.5,290.3131,40.14,247.79395
39708,İSTANBUL,KAĞITHANE,Gültepe Şehit Cihan Erat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,204.6048,89.87,296.737,37.53,250.67090000000002
50090,İSTANBUL,ÜMRANİYE,TÜRKÇİMENTO Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,İNŞAAT TEKNOLOJİSİ ALANI,İngilizce,203.4951,90.49,276.2048,46.43,239.84994999999998
50538,İSTANBUL,KÜÇÜKÇEKMECE,Ayhan Arı Borsa İstanbul Meslekî ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,199.3361,92.63,342.7888,22.34,271.06245
65558,İSTANBUL,ÇATALCA,Şehit Özcan Çiftçi Çok Programlı Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,191.268,95.87,350.9763,20.22,271.12215
49483,İSTANBUL,ÜMRANİYE,TÜRKÇİMENTO Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,188.1955,96.79,327.8188,26.64,258.00715
49913,İSTANBUL,ZEYTİNBURNU,Zeytinburnu TRİSAD Tekstil Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MODA TASARIM TEKNOLOJİLERİ,İngilizce,185.7899,97.4,308.4678,33.09,247.12885
65559,İSTANBUL,SİLİVRİ,Şerife Baldöktü Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,184.0048,97.8,291.812,39.51,237.9084
72367,İSTANBUL,BEYKOZ,Galip Öztürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,183.8711,97.83,313.436,31.35,248.65355
50612,İSTANBUL,BÜYÜKÇEKMECE,Doç. Dr. Burhan Bahriyeli Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TEKSTİL TEKNOLOJİSİ ALANI,İngilizce,183.8417,97.83,307.5709,33.42,245.7063
72349,İSTANBUL,ŞİLE,Şile Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,181.923,98.19,327.5671,26.72,254.74505
50691,İSTANBUL,ZEYTİNBURNU,Zeytinburnu TRİSAD Tekstil Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TEKSTİL TEKNOLOJİSİ ALANI,İngilizce,181.4393,98.28,309.8654,32.59,245.65235
