iter	Passed	Remaining
6562	356819	186863
6563	356863	186804
6564	356912	186747
6565	356970	186694
6566	357023	186639
6567	357068	186580
6568	357113	186520
6569	357166	186465
6570	357213	186407
6571	357291	186365
6572	357338	186307
6573	357391	186252
6574	357445	186198
6575	357516	186152
6576	357583	186104
6577	357649	186055
6578	357708	186004
6579	357769	185953
6580	357832	185903
6581	357896	185853
6582	357952	185800
6583	358004	185744
6584	358068	185695
6585	358117	185638
6586	358174	185585
6587	358238	185535
6588	358297	185483
6589	358356	185431
6590	358402	185373
6591	358462	185321
6592	358518	185267
6593	358579	185217
6594	358654	185173
6595	358705	185117
6596	358760	185063
6597	358819	185011
6598	358879	184959
6599	358934	184905
6600	358986	184850
6601	359033	184792
6602	359087	184737
6603	359137	184680
6604	359186	184623
6605	359257	184577
6606	359319	184527
6607	359377	184474
6608	359429	184418
6609	359492	184369
6610	359547	184315
6611	359597	184258
6612	359658	184207
6613	359721	184157
6614	359791	184111
6615	359845	184056
6616	359954	184029
6617	360020	183981
6618	360073	183926
6619	360129	183872
6620	360192	183822
6621	360248	183769
6622	360298	183712
6623	360360	183661
6624	360412	183606
6625	360469	183553
6626	360525	183499
6627	360579	183445
6628	360633	183390
6629	360681	183332
6630	360742	183281
6631	360793	183225
6632	360846	183170
6633	360907	183119
6634	360979	183073
6635	361030	183018
6636	361082	182962
6637	361141	182910
6638	361201	182858
6639	361253	182803
6640	361308	182748
6641	361357	182691
6642	361404	182633
6643	361454	182576
6644	361510	182523
6645	361566	182469
6646	361614	182412
6647	361672	182359
6648	361723	182303
6649	361772	182246
6650	361817	182187
6651	361867	182130
6652	361908	182069
6653	361960	182013
6654	362028	181966
6655	362095	181918
6656	362152	181865
6657	362212	181813
6658	362290	181771
6659	362349	181718
6660	362405	181665
6661	362489	181625
6662	362556	181577
6663	362628	181531
6664	362700	181486
6665	362775	181442
6666	362849	181397
6667	362914	181348
6668	362970	181294
6669	363022	181239
6670	363086	181189
6671	363139	181134
6672	363192	181079
6673	363241	181022
6674	363292	180965
6675	363356	180916
6676	363402	180857
6677	363448	180798
6678	363506	180746
6679	363561	180692
6680	363616	180638
6681	363661	180579
6682	363714	180523
6683	363762	180466
6684	363810	180408
6685	363860	180352
6686	363917	180298
6687	363970	180243
6688	364020	180187
6689	364068	180129
6690	364116	180072
6691	364162	180013
6692	364227	179964
6693	364278	179908
6694	364324	179849
6695	364374	179792
6696	364424	179736
6697	364472	179678
6698	364524	179623
6699	364569	179563
6700	364619	179507
6701	364671	179452
6702	364858	179462
6703	364932	179417
6704	364992	179365
6705	365044	179310
6706	365102	179257
6707	365154	179202
6708	365214	179150
6709	365278	179100
6710	365352	179056
6711	365435	179015
6712	365492	178962
6713	365569	178918
6714	365634	178869
6715	365925	178930
6716	366000	178886
6717	366079	178843
6718	366138	178791
6719	366185	178733
6720	366233	178675
6721	366284	178619
6722	366327	178559
6723	366373	178500
6724	366440	178452
6725	366500	178400
6726	366553	178345
6727	366628	178300
6728	366688	178249
6729	366743	178194
6730	366808	178145
6731	366877	178097
6732	366935	178045
6733	366983	177987
6734	367037	177932
6735	367089	177877
6736	367145	177823
6737	367197	177767
6738	367259	177716
6739	367316	177663
6740	367371	177609
6741	367432	177557
6742	367495	177507
6743	367568	177462
6744	367629	177410
6745	367687	177357
6746	367751	177307
6747	367813	177256
6748	367868	177202
6749	367924	177148
6750	367983	177096
6751	368037	177041
6752	368092	176987
6753	368140	176929
6754	368197	176876
6755	368257	176824
6756	368311	176769
6757	368366	176715
6758	368416	176659
6759	368458	176598
6760	368503	176539
6761	368553	176482
6762	368613	176430
6763	368682	176383
6764	368732	176326
6765	368783	176270
6766	368837	176215
6767	368881	176156
6768	368933	176100
6769	368980	176042
6770	369029	175985
6771	369082	175930
6772	369138	175876
6773	369183	175817
6774	369227	175757
6775	369276	175700
6776	369328	175645
6777	369385	175591
6778	369430	175532
6779	369505	175487
6780	369602	175453
6781	369667	175403
6782	369737	175356
6783	369800	175306
6784	369865	175256
6785	369923	175203
6786	369970	175145
6787	370012	175085
6788	370055	175025
6789	370102	174967
6790	370152	174910
6791	370198	174852
6792	370246	174794
6793	370309	174744
6794	370366	174690
6795	370417	174634
6796	370484	174586
6797	370544	174534
6798	370594	174477
6799	370637	174417
6800	370689	174361
6801	370740	174305
6802	370801	174254
6803	370856	174200
6804	370917	174148
6805	370980	174098
6806	371043	174047
6807	371099	173993
6808	371158	173941
6809	371213	173887
6810	371272	173834
6811	371344	173788
6812	371403	173735
6813	371467	173685
6814	371534	173637
6815	371597	173586
6816	371659	173535
6817	371701	173475
6818	371760	173423
6819	371818	173369
6820	371879	173318
6821	371941	173267
6822	371994	173212
6823	372063	173164
6824	372122	173111
6825	372176	173057
6826	372226	173000
6827	372273	172942
6828	372318	172883
6829	372409	172845
6830	372461	172790
6831	372511	172733
6832	372562	172677
6833	372615	172622
6834	372664	172565
6835	372720	172511
6836	372768	172454
6837	372813	172394
6838	372863	172338
6839	372913	172281
6840	372973	172229
6841	373023	172172
6842	373081	172120
6843	373135	172065
6844	373197	172014
6845	373251	171959
6846	373305	171904
6847	373348	171844
6848	373397	171787
6849	373439	171727
6850	373489	171671
6851	373537	171613
6852	373589	171557
6853	373644	171503
6854	373689	171444
6855	373749	171392
6856	373797	171335
6857	373842	171276
6858	373915	171230
6859	373971	171176
6860	374032	171124
6861	374086	171070
6862	374146	171018
6863	374196	170961
6864	374249	170906
6865	374310	170854
6866	374426	170828
6867	374479	170773
6868	374529	170716
6869	374576	170658
6870	374629	170603
6871	374681	170547
6872	374737	170494
6873	374798	170442
6874	374846	170384
6875	374903	170331
6876	374962	170278
6877	375011	170221
6878	375065	170167
6879	375124	170114
6880	375170	170056
6881	375217	169998
6882	375289	169951
6883	375346	169898
6884	375409	169847
6885	375465	169793
6886	375517	169738
6887	375567	169681
6888	375613	169623
6889	375666	169568
6890	375715	169510
6891	375778	169460
6892	375833	169405
6893	375889	169351
6894	375940	169295
6895	375994	169241
6896	376044	169184
6897	376090	169126
6898	376137	169068
6899	376180	169008
6900	376243	168957
6901	376302	168905
6902	376358	168851
6903	376415	168798
6904	376467	168742
6905	376523	168688
6906	376583	168636
6907	376640	168583
6908	376688	168525
6909	376730	168465
6910	376788	168412
6911	376833	168353
6912	376885	168298
6913	376931	168239
6914	376977	168181
6915	377019	168121
6916	377070	168065
6917	377121	168009
6918	377176	167955
6919	377233	167901
6920	377279	167843
6921	377325	167785
6922	377373	167727
6923	377425	167671
6924	377472	167613
6925	377519	167556
6926	377565	167497
6927	377625	167446
6928	377674	167388
6929	377736	167337
6930	377785	167280
6931	377837	167225
6932	377885	167167
6933	377945	167115
6934	377988	167056
6935	378035	166998
6936	378082	166940
6937	378134	166884
6938	378191	166831
6939	378243	166775
6940	378287	166716
6941	378343	166663
6942	378395	166607
6943	378446	166551
6944	378497	166495
6945	378544	166437
6946	378590	166379
6947	378641	166323
6948	378687	166264
6949	378735	166207
6950	378798	166156
6951	378909	166127
6952	378962	166072
6953	379013	166015
6954	379060	165958
6955	379111	165902
6956	379166	165847
6957	379210	165788
6958	379262	165733
6959	379322	165681
6960	379381	165628
6961	379452	165581
6962	379498	165522
6963	379544	165464
6964	379592	165407
6965	379641	165350
6966	379696	165296
6967	379748	165240
6968	379803	165186
6969	379854	165130
6970	379900	165072
6971	379955	165017
6972	380001	164959
6973	380082	164916
6974	380132	164860
6975	380177	164801
6976	380228	164745
6977	380274	164687
6978	380330	164633
6979	380376	164575
6980	380423	164517
6981	380474	164461
6982	380525	164405
6983	380573	164348
6984	380616	164289
6985	380661	164230
6986	380717	164176
6987	380766	164119
6988	380825	164067
6989	380871	164008
6990	380915	163949
6991	380962	163892
6992	381019	163838
6993	381075	163784
6994	381130	163730
6995	381172	163670
6996	381225	163615
6997	381277	163560
6998	381328	163504
6999	381381	163449
7000	381433	163393
7001	381490	163340
7002	381548	163287
7003	381600	163231
7004	381655	163177
7005	381708	163122
7006	381757	163065
7007	381809	163010
7008	381856	162952
7009	381914	162899
7010	381962	162841
7011	382011	162785
7012	382065	162730
7013	382122	162677
7014	382168	162619
7015	382227	162566
7016	382284	162513
7017	382333	162456
7018	382383	162400
7019	382433	162343
7020	382487	162288
7021	382536	162232
7022	382583	162174
7023	382638	162120
7024	382697	162067
7025	382740	162008
7026	382785	161949
7027	382834	161892
7028	382881	161835
7029	382937	161781
7030	382987	161725
7031	383037	161668
7032	383079	161609
7033	383129	161552
7034	383181	161497
7035	383234	161442
7036	383291	161388
7037	383395	161355
7038	383443	161297
7039	383493	161241
7040	383539	161183
7041	383596	161130
7042	383652	161076
7043	383701	161019
7044	383754	160964
7045	383798	160905
7046	383847	160848
7047	383902	160794
7048	383955	160739
7049	384012	160686
7050	384063	160630
7051	384119	160576
7052	384183	160525
7053	384233	160469
7054	384285	160413
7055	384340	160359
7056	384401	160307
7057	384458	160254
7058	384506	160197
7059	384558	160141
7060	384604	160084
7061	384657	160028
7062	384709	159973
7063	384758	159916
7064	384809	159860
7065	384865	159806
7066	384910	159748
7067	384959	159691
7068	385006	159634
7069	385054	159577
7070	385102	159519
7071	385145	159460
7072	385197	159405
7073	385243	159347
7074	385291	159290
7075	385341	159233
7076	385398	159180
7077	385446	159123
7078	385505	159070
7079	385568	159019
7080	385638	158971
7081	385691	158916
7082	385750	158864
7083	385822	158816
7084	385867	158758
7085	385921	158703
7086	385975	158649
7087	386033	158595
7088	386078	158537
7089	386123	158479
7090	386185	158427
7091	386229	158369
7092	386276	158311
7093	386326	158255
7094	386378	158200
7095	386436	158147
7096	386478	158087
7097	386532	158032
7098	386586	157978
7099	386639	157923
7100	386688	157866
7101	386748	157814
7102	386802	157759
7103	386848	157701
7104	386900	157646
7105	386952	157590
7106	386995	157531
7107	387042	157474
7108	387087	157415
7109	387130	157356
7110	387188	157303
7111	387237	157247
7112	387279	157187
7113	387322	157128
7114	387368	157070
7115	387419	157014
7116	387463	156956
7117	387511	156899
7118	387559	156842
7119	387604	156783
7120	387650	156726
7121	387696	156668
7122	387763	156618
7123	387820	156565
7124	387949	156540
7125	388002	156485
7126	388054	156430
7127	388107	156375
7128	388159	156320
7129	388203	156261
7130	388253	156205
7131	388317	156154
7132	388368	156098
7133	388419	156043
7134	388478	155990
7135	388541	155939
7136	388592	155883
7137	388635	155824
7138	388681	155766
7139	388735	155712
7140	388788	155656
7141	388836	155600
7142	388888	155544
7143	388939	155488
7144	388988	155431
7145	389041	155377
7146	389096	155322
7147	389149	155267
7148	389197	155210
7149	389252	155156
7150	389298	155098
7151	389351	155043
7152	389399	154986
7153	389453	154932
7154	389510	154878
7155	389563	154823
7156	389619	154769
7157	389672	154714
7158	389719	154657
7159	389777	154604
7160	389824	154547
7161	389877	154492
7162	389920	154433
7163	389977	154379
7164	390027	154323
7165	390075	154266
7166	390130	154212
7167	390185	154157
7168	390230	154099
7169	390284	154045
7170	390333	153988
7171	390380	153931
7172	390424	153873
7173	390469	153814
7174	390521	153759
7175	390569	153702
7176	390622	153647
7177	390673	153591
7178	390733	153539
7179	390785	153483
7180	390839	153429
7181	390883	153370
7182	390933	153314
7183	390988	153260
7184	391044	153206
7185	391102	153153
7186	391157	153099
7187	391209	153043
7188	391267	152990
7189	391311	152932
7190	391369	152879
7191	391421	152824
7192	391468	152766
7193	391518	152710
7194	391568	152654
7195	391611	152595
7196	391661	152539
7197	391710	152483
7198	391764	152428
7199	391824	152376
7200	391879	152322
7201	391932	152266
7202	391983	152211
7203	392035	152156
7204	392083	152098
7205	392143	152046
7206	392219	152000
7207	392282	151949
7208	392338	151895
7209	392459	151867
7210	392517	151814
7211	392568	151758
7212	392621	151703
7213	392676	151649
7214	392726	151592
7215	392783	151539
7216	392843	151487
7217	392898	151433
7218	392951	151378
7219	393011	151325
7220	393066	151271
7221	393125	151218
7222	393172	151161
7223	393260	151120
7224	393355	151081
7225	393415	151028
7226	393483	150979
7227	393551	150930
7228	393603	150875
7229	393668	150824
7230	393724	150770
7231	393783	150717
7232	393834	150662
7233	393893	150609
7234	393951	150556
7235	394003	150501
7236	394062	150448
7237	394109	150391
7238	394155	150333
7239	394211	150279
7240	394260	150222
7241	394313	150168
7242	394369	150114
7243	394414	150056
7244	394467	150000
7245	394522	149946
7246	394581	149894
7247	394627	149836
7248	394683	149782
7249	394725	149723
7250	394781	149669
7251	394833	149614
7252	394883	149558
7253	394928	149500
7254	394973	149442
7255	395019	149384
7256	395070	149328
7257	395122	149273
7258	395175	149218
7259	395219	149160
7260	395269	149103
7261	395325	149049
7262	395381	148996
7263	395423	148937
7264	395474	148881
7265	395519	148823
7266	395578	148770
7267	395631	148715
7268	395681	148659
7269	395727	148601
7270	395774	148544
7271	395821	148487
7272	395864	148428
7273	395913	148372
7274	395972	148319
7275	396026	148265
7276	396070	148206
7277	396121	148151
7278	396166	148092
7279	396210	148034
7280	396258	147977
7281	396304	147920
7282	396354	147864
7283	396404	147808
7284	396453	147751
7285	396496	147692
7286	396543	147635
7287	396600	147582
7288	396650	147526
7289	396695	147468
7290	396744	147411
7291	396787	147353
7292	396889	147316
7293	396942	147261
7294	397000	147208
7295	397052	147153
7296	397105	147098
7297	397149	147040
7298	397222	146992
7299	397280	146939
7300	397336	146885
7301	397379	146826
7302	397432	146771
7303	397480	146715
7304	397528	146658
7305	397584	146604
7306	397644	146552
7307	397689	146494
7308	397738	146437
7309	397788	146381
7310	397841	146326
7311	397903	146275
7312	397949	146217
7313	397998	146161
7314	398043	146103
7315	398113	146054
7316	398171	146001
7317	398217	145944
7318	398275	145891
7319	398331	145837
7320	398379	145780
7321	398430	145724
7322	398488	145671
7323	398539	145615
7324	398586	145558
7325	398643	145505
7326	398698	145451
7327	398747	145394
7328	398794	145337
7329	398840	145280
7330	398887	145223
7331	398936	145166
7332	398993	145113
7333	399063	145064
7334	399118	145010
7335	399173	144956
7336	399240	144906
7337	399309	144857
7338	399364	144803
7339	399417	144748
7340	399476	144695
7341	399537	144643
7342	399591	144588
7343	399652	144536
7344	399708	144482
7345	399777	144433
7346	399829	144378
7347	399888	144325
7348	399956	144275
7349	400031	144229
7350	400101	144180
7351	400172	144131
7352	400240	144082
7353	400375	144056
7354	400439	144005
7355	400493	143951
7356	400549	143897
7357	400605	143843
7358	400667	143791
7359	400723	143737
7360	400781	143684
7361	400839	143631
7362	400924	143587
7363	400987	143536
7364	401044	143482
7365	401101	143429
7366	401148	143372
7367	401199	143316
7368	401256	143263
7369	401312	143209
7370	401367	143154
7371	401462	143114
7372	401518	143061
7373	401573	143006
7374	401633	142954
7375	401697	142903
7376	401761	142852
