iter	RMSE
6328	3.592264328
6329	3.592080654
6330	3.591795941
6331	3.591410331
6332	3.591202228
6333	3.59078298
6334	3.590691774
6335	3.590431341
6336	3.590324423
6337	3.590240557
6338	3.59013263
6339	3.589866309
6340	3.589641908
6341	3.589313553
6342	3.589211615
6343	3.589172176
6344	3.588696532
6345	3.588369428
6346	3.588194247
6347	3.58806436
6348	3.587894848
6349	3.587440604
6350	3.587200836
6351	3.586710215
6352	3.586545823
6353	3.586419389
6354	3.586337772
6355	3.5861742
6356	3.585862589
6357	3.585616861
6358	3.58549307
6359	3.585225735
6360	3.585117156
6361	3.584794075
6362	3.584548441
6363	3.584178786
6364	3.583965912
6365	3.583827002
6366	3.583629338
6367	3.583441539
6368	3.58327365
6369	3.583047665
6370	3.582982377
6371	3.582505242
6372	3.582192475
6373	3.581817051
6374	3.581504391
6375	3.581331889
6376	3.581069603
6377	3.580790379
6378	3.58058568
6379	3.580244934
6380	3.580201878
6381	3.579858583
6382	3.579724708
6383	3.579558487
6384	3.579415216
6385	3.579026765
6386	3.578959896
6387	3.578777718
6388	3.578454232
6389	3.578302033
6390	3.578118816
6391	3.577796612
6392	3.577512439
6393	3.577284245
6394	3.577024345
6395	3.576728875
6396	3.576581633
6397	3.576358747
6398	3.576113037
6399	3.575858419
6400	3.575644715
6401	3.575537857
6402	3.575230017
6403	3.575115094
6404	3.57482752
6405	3.574455182
6406	3.574300463
6407	3.574156646
6408	3.574050248
6409	3.573847512
6410	3.573587697
6411	3.573433277
6412	3.57335556
6413	3.57321053
6414	3.573078756
6415	3.572974676
6416	3.572783295
6417	3.572695155
6418	3.572420146
6419	3.57216493
6420	3.571738744
6421	3.571499098
6422	3.571381704
6423	3.5712114
6424	3.571066115
6425	3.570934933
6426	3.570844228
6427	3.570374375
6428	3.570309024
6429	3.570150597
6430	3.570042232
6431	3.569774411
6432	3.569571432
6433	3.569111663
6434	3.568962931
6435	3.568664272
6436	3.568479551
6437	3.56814202
6438	3.567707285
6439	3.567490738
6440	3.56716976
6441	3.566997405
6442	3.566836141
6443	3.56656993
6444	3.566137694
6445	3.565958898
6446	3.565892625
6447	3.565790353
6448	3.565709779
6449	3.565594549
6450	3.565450718
6451	3.565276093
6452	3.565044761
6453	3.564964001
6454	3.564865068
6455	3.564741062
6456	3.564274106
6457	3.564048431
6458	3.56378218
6459	3.5632545
6460	3.563059398
6461	3.562817484
6462	3.562692733
6463	3.562389002
6464	3.562133572
6465	3.561765296
6466	3.561427971
6467	3.561176009
6468	3.560974225
6469	3.560823468
6470	3.560757773
6471	3.560617452
6472	3.560498857
6473	3.560390535
6474	3.560154336
6475	3.559842301
6476	3.559627129
6477	3.559509343
6478	3.559325833
6479	3.559133044
6480	3.558992827
6481	3.558943109
6482	3.558110953
6483	3.55795822
6484	3.557615814
6485	3.557509089
6486	3.557447043
6487	3.557334243
6488	3.557083846
6489	3.556966651
6490	3.556639327
6491	3.556223425
6492	3.555976998
6493	3.555872248
6494	3.555430614
6495	3.555060294
6496	3.554822729
6497	3.554631214
6498	3.554434121
6499	3.554275493
6500	3.554124959
6501	3.553777119
6502	3.553550609
6503	3.553478872
6504	3.553304165
6505	3.553143967
6506	3.552883483
6507	3.552285631
6508	3.55200043
6509	3.551738004
6510	3.551571656
6511	3.551419656
6512	3.55137017
6513	3.551177287
6514	3.551001623
6515	3.550817841
6516	3.550748583
6517	3.550600771
6518	3.550353616
6519	3.550006927
6520	3.549932246
6521	3.549774093
6522	3.549585855
6523	3.549508799
6524	3.549413998
6525	3.549324772
6526	3.549197011
6527	3.549038825
6528	3.548861196
6529	3.548553238
6530	3.548275344
6531	3.548130303
6532	3.548011967
6533	3.547920507
6534	3.54780453
6535	3.547534186
6536	3.54747467
6537	3.547000876
6538	3.546510782
6539	3.546227822
6540	3.546074578
6541	3.545857894
6542	3.545783295
6543	3.545581311
6544	3.545391327
6545	3.54526867
6546	3.5452125
6547	3.545175617
6548	3.544919962
6549	3.544542451
6550	3.544278289
6551	3.544073173
6552	3.543927452
6553	3.54374178
6554	3.543313361
6555	3.543098879
6556	3.542837995
6557	3.542727439
6558	3.542584202
6559	3.542403709
6560	3.542297373
6561	3.5420852
6562	3.541915689
6563	3.541751589
6564	3.541642185
6565	3.541584094
6566	3.541289901
6567	3.541051582
6568	3.540766153
6569	3.540632494
6570	3.540380068
6571	3.540232162
6572	3.540098144
6573	3.539981572
6574	3.539792982
6575	3.539619972
6576	3.539424924
6577	3.539251557
6578	3.53871293
6579	3.538564446
6580	3.538410531
6581	3.538134044
6582	3.538106581
6583	3.537902802
6584	3.537348031
6585	3.537268166
6586	3.536978531
6587	3.536746027
6588	3.536465678
6589	3.53614375
6590	3.535784133
6591	3.535690321
6592	3.535459089
6593	3.53507446
6594	3.534855575
6595	3.534791943
6596	3.534419121
6597	3.534197819
6598	3.534008411
6599	3.533829178
6600	3.533569646
6601	3.533394634
6602	3.533314849
6603	3.533202467
6604	3.532665974
6605	3.532510274
6606	3.532321965
6607	3.532214986
6608	3.53189318
6609	3.531663058
6610	3.531623995
6611	3.531465871
6612	3.531328123
6613	3.531212111
6614	3.531175251
6615	3.530835853
6616	3.530525474
6617	3.53040281
6618	3.530298831
6619	3.530179897
6620	3.530090354
6621	3.529855357
6622	3.529657899
6623	3.529459751
6624	3.529355914
6625	3.529255983
6626	3.528909941
6627	3.528785181
6628	3.528582734
6629	3.528297147
6630	3.528139044
6631	3.527977024
6632	3.527802754
6633	3.527638508
6634	3.527346893
6635	3.526969373
6636	3.526621236
6637	3.526493333
6638	3.526347737
6639	3.526222716
6640	3.525879439
6641	3.525708808
6642	3.525592952
6643	3.525295382
6644	3.525106858
6645	3.524927171
6646	3.524756155
6647	3.52452829
6648	3.524383973
6649	3.524160849
6650	3.524040517
6651	3.52383967
6652	3.523658727
6653	3.523460582
6654	3.523238081
6655	3.523070728
6656	3.522794399
6657	3.522346403
6658	3.522036468
6659	3.521713051
6660	3.521272924
6661	3.520957273
6662	3.520828483
6663	3.520756931
6664	3.520552659
6665	3.520355191
6666	3.520116136
6667	3.5200277
6668	3.519482723
6669	3.519155151
6670	3.519059703
6671	3.518728682
6672	3.518571342
6673	3.518456785
6674	3.5184157
6675	3.518143268
6676	3.518066888
6677	3.517595271
6678	3.517476248
6679	3.517253198
6680	3.517134164
6681	3.516951341
6682	3.516856345
6683	3.516597096
6684	3.516377572
6685	3.516148823
6686	3.516000409
6687	3.515939677
6688	3.515776412
6689	3.515159451
6690	3.514969871
6691	3.514882671
6692	3.514437763
6693	3.514256337
6694	3.514100845
6695	3.514052541
6696	3.513819714
6697	3.513679737
6698	3.513588579
6699	3.513426741
6700	3.513214019
6701	3.513103214
6702	3.513041066
6703	3.512827296
6704	3.512428919
6705	3.512116059
6706	3.511964572
6707	3.51180078
6708	3.51171094
6709	3.511394429
6710	3.511258114
6711	3.51114366
6712	3.510948396
6713	3.510763714
6714	3.51063062
6715	3.510304101
6716	3.510111354
6717	3.510030185
6718	3.509816403
6719	3.509751633
6720	3.509618672
6721	3.509408283
6722	3.509202838
6723	3.509016184
6724	3.508819092
6725	3.508637717
6726	3.508375638
6727	3.508288274
6728	3.508074214
6729	3.507832954
6730	3.507693423
6731	3.507626733
6732	3.507308827
6733	3.507204848
6734	3.507107022
6735	3.506966093
6736	3.506892206
6737	3.506662667
6738	3.506569958
6739	3.506432429
6740	3.506350148
6741	3.506088412
6742	3.505799452
6743	3.50569885
6744	3.505543834
6745	3.505167388
6746	3.505054617
6747	3.504765915
6748	3.504622154
6749	3.504329992
6750	3.504092583
6751	3.503623022
6752	3.503494622
6753	3.503179937
6754	3.503029947
6755	3.502932518
6756	3.502629599
6757	3.502321344
6758	3.502163781
6759	3.50194164
6760	3.50165525
6761	3.501393676
6762	3.501291748
6763	3.50111221
6764	3.501059101
6765	3.500927523
6766	3.500753107
6767	3.500552465
6768	3.50028961
6769	3.499965896
6770	3.499807713
6771	3.499315809
6772	3.498900293
6773	3.498393174
6774	3.498301103
6775	3.498159305
6776	3.498052481
6777	3.497917704
6778	3.497577994
6779	3.497493962
6780	3.497255059
6781	3.497054045
6782	3.496976518
6783	3.49682832
6784	3.496638947
6785	3.496486961
6786	3.496310092
6787	3.496059957
6788	3.495830736
6789	3.495487734
6790	3.49540451
6791	3.495209911
6792	3.495073308
6793	3.495060437
6794	3.494842993
6795	3.494516887
6796	3.494387638
6797	3.494092904
6798	3.494028358
6799	3.493680887
6800	3.493416313
6801	3.493244783
6802	3.493096599
6803	3.49294463
6804	3.492639127
6805	3.492033365
6806	3.491706482
6807	3.491315831
6808	3.491127361
6809	3.490993175
6810	3.490755889
6811	3.49051326
6812	3.490403453
6813	3.490302407
6814	3.490065934
6815	3.489876881
6816	3.489749694
6817	3.489340603
6818	3.489011232
6819	3.488762636
6820	3.488601538
6821	3.488360823
6822	3.488204177
6823	3.488157749
6824	3.488048556
6825	3.487871259
6826	3.487760165
6827	3.487592313
6828	3.487356516
6829	3.487284793
6830	3.487016637
6831	3.486820366
6832	3.486673457
6833	3.486551658
6834	3.486509854
6835	3.486390458
6836	3.48611862
6837	3.485905952
6838	3.485766059
6839	3.485498302
6840	3.485452183
6841	3.485358737
6842	3.485224846
6843	3.484983209
6844	3.484848614
6845	3.48459955
6846	3.484519336
6847	3.484382485
6848	3.484014599
6849	3.483765474
6850	3.483413192
6851	3.483316592
6852	3.483017305
6853	3.482650997
6854	3.482372149
6855	3.482222985
6856	3.482169243
6857	3.482073126
6858	3.4818199
6859	3.481585263
6860	3.48135595
6861	3.481227935
6862	3.481173316
6863	3.480989122
6864	3.480761149
6865	3.480462849
6866	3.480223638
6867	3.480112645
6868	3.479909952
6869	3.47977292
6870	3.47966898
6871	3.479406615
6872	3.479048547
6873	3.478773894
6874	3.478400413
6875	3.478044483
6876	3.47778648
6877	3.477619872
6878	3.477365804
6879	3.477159501
6880	3.476761522
6881	3.476470815
6882	3.476316739
6883	3.476239267
6884	3.47598044
6885	3.475930743
6886	3.475656188
6887	3.475440292
6888	3.475174674
6889	3.475056097
6890	3.474685324
6891	3.47454895
6892	3.474253569
6893	3.473960062
6894	3.473874077
6895	3.473789126
6896	3.473693985
6897	3.473648745
6898	3.473597806
6899	3.473346208
6900	3.473215825
6901	3.473037599
6902	3.472621357
6903	3.472355005
6904	3.472204547
6905	3.471785786
6906	3.471558936
6907	3.471434189
6908	3.471276433
6909	3.471086012
6910	3.47092081
6911	3.470860671
6912	3.470758883
6913	3.470241775
6914	3.47013945
6915	3.469808429
6916	3.46962052
6917	3.469430699
6918	3.469362064
6919	3.469280633
6920	3.469070909
6921	3.468957138
6922	3.468855986
6923	3.468772641
6924	3.468621855
6925	3.468216843
6926	3.468150086
6927	3.467888752
6928	3.46761408
6929	3.467542122
6930	3.46723836
6931	3.466995296
6932	3.466644078
6933	3.466443712
6934	3.466384015
6935	3.466300784
6936	3.466190729
6937	3.465979434
6938	3.465681592
6939	3.465391859
6940	3.465374551
6941	3.465119066
6942	3.464916189
6943	3.464788951
6944	3.464583977
6945	3.464478541
6946	3.464215373
6947	3.463890886
6948	3.46376742
6949	3.46362317
6950	3.46350108
6951	3.463390416
6952	3.463293431
6953	3.462860429
6954	3.462699338
6955	3.462434475
6956	3.462195752
6957	3.461961863
6958	3.461880432
6959	3.461647215
6960	3.461421433
6961	3.461208808
6962	3.460905703
6963	3.460564959
6964	3.460265438
6965	3.460048061
6966	3.459863955
6967	3.459421334
6968	3.459296149
6969	3.459244652
6970	3.459153619
6971	3.458849814
6972	3.458534015
6973	3.458439495
6974	3.458115854
6975	3.457684632
6976	3.457370982
6977	3.456973154
6978	3.456674016
6979	3.45652461
6980	3.456177187
6981	3.456025851
6982	3.455888046
6983	3.455800744
6984	3.455690702
6985	3.455511398
6986	3.455318371
6987	3.45505763
6988	3.454971174
6989	3.45481666
6990	3.454715268
6991	3.454550325
6992	3.454390583
6993	3.454285879
6994	3.454033221
6995	3.453648034
6996	3.453424335
6997	3.453162929
6998	3.452992527
6999	3.452800749
7000	3.452645096
7001	3.452223268
7002	3.452156549
7003	3.451960555
7004	3.451841354
7005	3.451554109
7006	3.451392143
7007	3.451231212
7008	3.451005271
7009	3.450858227
7010	3.450445394
7011	3.450297283
7012	3.450200278
7013	3.450015995
7014	3.449784584
7015	3.449638879
7016	3.449468825
7017	3.449295806
7018	3.449046782
7019	3.449010609
7020	3.448840524
7021	3.448766087
7022	3.448634775
7023	3.448344828
7024	3.448256291
7025	3.448079558
7026	3.447963007
7027	3.447450482
7028	3.447246739
7029	3.447015664
7030	3.446862533
7031	3.446647443
7032	3.446475501
7033	3.446031683
7034	3.445749524
7035	3.445446625
7036	3.445243111
7037	3.444989442
7038	3.444829431
7039	3.444699014
7040	3.444569114
7041	3.444099798
7042	3.443920761
7043	3.443876698
7044	3.443630766
7045	3.443581995
7046	3.443442125
7047	3.442988334
7048	3.442889903
7049	3.44277213
7050	3.442609577
7051	3.442519847
7052	3.442268765
7053	3.442115075
7054	3.441919206
7055	3.441733957
7056	3.441507218
7057	3.441318112
7058	3.44119157
7059	3.4409763
7060	3.440747768
7061	3.440550078
7062	3.440252475
7063	3.440172273
7064	3.439885623
7065	3.439729734
7066	3.439609586
7067	3.43948211
7068	3.439153023
7069	3.438673722
7070	3.438497369
7071	3.438417475
7072	3.438285942
7073	3.438164872
7074	3.438029666
7075	3.43790597
7076	3.43772539
7077	3.437604125
7078	3.437370657
7079	3.43728969
7080	3.437036306
7081	3.436789885
7082	3.436674172
7083	3.436510807
7084	3.436499462
7085	3.436244274
7086	3.436027647
7087	3.435850983
7088	3.435604302
7089	3.435493263
7090	3.435217747
7091	3.435109315
7092	3.434761647
7093	3.434606923
7094	3.434409403
7095	3.434396304
7096	3.434214666
7097	3.434007692
7098	3.433831099
7099	3.433653798
7100	3.433461639
7101	3.433148572
7102	3.433077464
7103	3.433004607
7104	3.432739375
7105	3.432663541
7106	3.432432707
7107	3.432347255
7108	3.431892521
7109	3.431652372
7110	3.431337741
7111	3.431304354
7112	3.431061017
7113	3.430986194
7114	3.43076399
7115	3.430577614
7116	3.429937983
7117	3.42970137
7118	3.429524031
7119	3.429403001
7120	3.428828576
7121	3.42856512
7122	3.428338035
7123	3.428126681
7124	3.427836224
7125	3.427730009
7126	3.427523518
7127	3.427438293
7128	3.427014587
7129	3.426940727
7130	3.42676342
7131	3.426736989
7132	3.426509082
7133	3.426418931
7134	3.426030464
7135	3.425925943
7136	3.425504677
7137	3.425381929
7138	3.425148329
7139	3.424873206
7140	3.424706476
7141	3.424524148
7142	3.424150181
7143	3.423999006
7144	3.423474134
7145	3.423068511
7146	3.422746257
7147	3.42250792
7148	3.422395931
7149	3.422078871
7150	3.421867307
7151	3.421532668
7152	3.421260059
7153	3.421112789
7154	3.420857681
7155	3.420733189
7156	3.420522417
7157	3.420489801
7158	3.420395808
7159	3.420218162
7160	3.420099083
7161	3.419900024
7162	3.419808119
7163	3.4196122
7164	3.419409429
7165	3.419335755
7166	3.419279972
7167	3.418957887
7168	3.418842974
7169	3.418429609
7170	3.418246947
7171	3.418148856
7172	3.417978814
7173	3.41774541
7174	3.417455825
7175	3.417243799
7176	3.417025791
7177	3.416946098
7178	3.416698403
7179	3.416432256
7180	3.416272136
7181	3.416198043
7182	3.416091992
7183	3.416000512
7184	3.41586601
7185	3.415806482
7186	3.41568602
7187	3.415400301
7188	3.415276838
7189	3.414967022
7190	3.414766785
7191	3.41462187
7192	3.414393155
7193	3.414333075
7194	3.414069203
7195	3.413866278
7196	3.413794417
7197	3.41370147
7198	3.413399769
7199	3.4132859
7200	3.413110343
7201	3.412897871
7202	3.412788028
7203	3.41263881
7204	3.412358284
7205	3.411993004
7206	3.411942375
7207	3.411824061
7208	3.411577929
7209	3.411169837
7210	3.410972015
7211	3.410848392
7212	3.410648266
7213	3.410424736
7214	3.410214559
7215	3.410108674
7216	3.410040428
7217	3.409925039
7218	3.40989408
7219	3.409734885
7220	3.409429139
7221	3.409223123
7222	3.409022021
7223	3.408848709
7224	3.408783956
7225	3.408541124
7226	3.408414421
7227	3.408158363
7228	3.407786824
7229	3.407722931
7230	3.407575076
7231	3.407302055
7232	3.407068271
7233	3.406898909
7234	3.406804189
7235	3.406638334
7236	3.406534099
7237	3.40624497
7238	3.405918659
7239	3.405733565
7240	3.405431863
7241	3.405223843
7242	3.40511798
7243	3.404981285
7244	3.404769187
7245	3.404596715
7246	3.404011232
7247	3.403817223
7248	3.403563815
7249	3.403351628
7250	3.403279721
7251	3.403175207
7252	3.402939377
7253	3.402637779
7254	3.402374763
7255	3.401865773
7256	3.401694741
7257	3.401592999
7258	3.401468507
7259	3.401217745
7260	3.400971374
7261	3.400741741
7262	3.400616512
7263	3.400070741
7264	3.399957484
7265	3.399819347
7266	3.399669913
7267	3.399475833
7268	3.399198103
7269	3.398858938
7270	3.398385957
7271	3.398217397
7272	3.397944507
7273	3.397848302
7274	3.397810348
7275	3.397727026
7276	3.39753566
7277	3.397431675
7278	3.397284255
7279	3.397064436
7280	3.396867736
7281	3.396738479
7282	3.396638531
7283	3.396401717
7284	3.396296991
7285	3.396159589
7286	3.395530609
7287	3.395452001
7288	3.395219874
7289	3.39503137
7290	3.394794974
7291	3.394542129
7292	3.394160264
7293	3.39404999
7294	3.393837209
7295	3.393695288
7296	3.393511825
7297	3.393395167
7298	3.393301838
7299	3.392927965
7300	3.392664196
7301	3.392553697
7302	3.392502424
7303	3.39236416
7304	3.392252591
7305	3.391863748
7306	3.391727934
7307	3.391670813
7308	3.391487594
7309	3.391310909
7310	3.390856156
7311	3.390638928
7312	3.390535793
7313	3.390339244
7314	3.390159138
7315	3.39000344
7316	3.389907363
7317	3.389616462
7318	3.389397916
7319	3.389066089
7320	3.389034763
7321	3.388858304
7322	3.388601476
7323	3.388427827
7324	3.388262843
7325	3.388164239
7326	3.387909306
7327	3.38785814
7328	3.38760761
7329	3.38752988
7330	3.387364321
7331	3.387043097
7332	3.387006262
7333	3.386775859
7334	3.386703423
7335	3.386561381
7336	3.386403391
7337	3.386163382
7338	3.38594851
7339	3.38578996
7340	3.385569219
7341	3.385457779
7342	3.385289816
7343	3.384989482
7344	3.38478251
7345	3.384667323
7346	3.38457393
7347	3.384484789
7348	3.3840869
7349	3.383995264
7350	3.383743384
7351	3.383586681
7352	3.383341153
7353	3.38325783
7354	3.383129649
7355	3.382961392
7356	3.382798625
7357	3.382524845
7358	3.382365958
7359	3.382181525
7360	3.382011803
7361	3.381764565
7362	3.38163349
7363	3.38146711
7364	3.381314559
7365	3.381115878
7366	3.381018484
7367	3.380728947
7368	3.380444354
7369	3.380194872
7370	3.380149267
7371	3.379891067
7372	3.379724425
7373	3.379494768
7374	3.379304144
7375	3.379179185
7376	3.3791341
7377	3.378911503
7378	3.378624626
7379	3.378494849
7380	3.378456324
7381	3.378392054
7382	3.378311449
7383	3.378120936
7384	3.377714839
7385	3.377390566
7386	3.377280455
7387	3.37711173
7388	3.37698971
7389	3.3767199
7390	3.37641827
7391	3.376287875
7392	3.376174353
7393	3.376074507
7394	3.375886178
7395	3.375781704
7396	3.375562084
7397	3.375371416
7398	3.375232451
7399	3.375115872
7400	3.374926778
7401	3.374846623
7402	3.374762379
7403	3.374592639
7404	3.374391784
7405	3.374231981
7406	3.37396355
7407	3.373700966
7408	3.373608336
7409	3.373351414
7410	3.373101051
7411	3.373063353
7412	3.372883747
7413	3.372814036
7414	3.372721915
7415	3.372469194
7416	3.372320149
7417	3.371990021
7418	3.371917267
7419	3.371626415
7420	3.371518251
7421	3.371104954
7422	3.370967414
7423	3.370722213
7424	3.37057487
7425	3.370455282
7426	3.370356869
7427	3.370264859
7428	3.370142413
7429	3.369934885
7430	3.369735889
7431	3.369417435
7432	3.369252232
7433	3.369118355
7434	3.369076696
7435	3.368912189
7436	3.368724171
7437	3.368691588
7438	3.368564989
7439	3.368410785
7440	3.368371076
7441	3.368054629
7442	3.367860509
7443	3.367739222
7444	3.367612409
7445	3.367318336
7446	3.367290726
7447	3.367120253
7448	3.36698843
7449	3.366738128
7450	3.366656709
7451	3.366431684
7452	3.366376985
7453	3.366157643
7454	3.366115412
7455	3.365919397
7456	3.365840632
7457	3.36559969
7458	3.365515393
7459	3.365316491
7460	3.365174794
7461	3.365010631
7462	3.364774978
7463	3.364612757
7464	3.364412554
7465	3.364329653
7466	3.364002485
7467	3.363810091
7468	3.363678851
7469	3.363331111
7470	3.362832621
7471	3.362522967
7472	3.362430207
7473	3.362321569
7474	3.362140497
7475	3.36189608
7476	3.361772793
7477	3.361327606
7478	3.361157009
7479	3.360774741
7480	3.360543432
7481	3.360443122
7482	3.359975265
7483	3.359781391
7484	3.359616072
7485	3.359353795
7486	3.359251485
7487	3.359026499
7488	3.358874714
7489	3.358740603
7490	3.358532192
7491	3.358407353
7492	3.358197672
7493	3.358129978
7494	3.357875622
7495	3.357779162
7496	3.357745936
7497	3.357641791
7498	3.357557651
7499	3.357269128
7500	3.357016315
7501	3.356838174
7502	3.356745615
7503	3.35667682
7504	3.356498124
7505	3.356384468
7506	3.356190387
7507	3.356049019
7508	3.355908718
7509	3.35559485
7510	3.355440228
7511	3.355192462
7512	3.355078226
7513	3.354947538
7514	3.354872091
7515	3.354270597
7516	3.354043668
7517	3.353820479
7518	3.353643777
7519	3.353486562
7520	3.353331665
7521	3.353084637
7522	3.352748679
7523	3.352606271
7524	3.352447576
7525	3.352290842
7526	3.352226786
7527	3.352084356
7528	3.352022265
7529	3.351856205
7530	3.351695506
7531	3.351585446
7532	3.351553948
7533	3.351342764
7534	3.351126733
7535	3.351037597
7536	3.350790937
7537	3.350644866
7538	3.350499862
7539	3.350382781
7540	3.350208763
7541	3.35
7542	3.349924978
7543	3.349756487
7544	3.349512956
7545	3.349423418
7546	3.34933943
7547	3.349180938
7548	3.348762197
7549	3.348545105
7550	3.348238429
7551	3.347993534
7552	3.347806312
7553	3.347768329
7554	3.347647568
7555	3.347467674
7556	3.347299417
7557	3.347086351
7558	3.346912878
7559	3.346768609
7560	3.346741547
7561	3.346643332
7562	3.346515362
7563	3.346274822
7564	3.346154366
7565	3.345972778
7566	3.345803191
7567	3.345442835
7568	3.345074551
7569	3.344960866
7570	3.344733843
7571	3.344421617
7572	3.34428567
7573	3.344122993
7574	3.34402506
7575	3.343812503
7576	3.343794924
7577	3.343711691
7578	3.343574638
7579	3.343396678
7580	3.343187849
7581	3.342776431
7582	3.342633419
7583	3.342527727
7584	3.342457921
7585	3.34216953
7586	3.341966906
7587	3.341629651
7588	3.341525362
7589	3.341411916
7590	3.341338137
7591	3.341153594
7592	3.340880352
7593	3.340794353
7594	3.340686088
7595	3.34056579
7596	3.340500253
7597	3.340080244
7598	3.339953279
7599	3.339860253
7600	3.33962947
7601	3.339497819
7602	3.339457047
7603	3.339259827
7604	3.339182408
7605	3.338925531
7606	3.338756305
7607	3.33853964
7608	3.338375964
7609	3.338182274
7610	3.338026666
7611	3.337764669
7612	3.337446938
7613	3.337388348
7614	3.337079209
7615	3.33694494
7616	3.336779029
7617	3.336447721
7618	3.336221917
7619	3.336088153
7620	3.33600311
7621	3.335688627
7622	3.335527329
7623	3.33534714
7624	3.335195177
7625	3.335033316
7626	3.334854539
7627	3.334590494
7628	3.33437014
7629	3.334248535
7630	3.334058203
7631	3.333972927
7632	3.333826119
7633	3.333742277
7634	3.333477424
7635	3.333184838
7636	3.333108718
7637	3.33297033
7638	3.332783884
7639	3.332613806
7640	3.332279384
7641	3.332045377
7642	3.33156705
7643	3.33128672
7644	3.331104321
7645	3.3309419
7646	3.330745256
7647	3.33062622
7648	3.330495653
7649	3.330372465
7650	3.330138324
7651	3.33002557
7652	3.329814642
7653	3.329704399
7654	3.329565509
7655	3.329428235
7656	3.329158714
7657	3.328827008
7658	3.328683217
7659	3.328441748
7660	3.328246218
7661	3.327949747
7662	3.327756531
7663	3.327632161
7664	3.327131206
7665	3.326910719
7666	3.326612506
7667	3.326436162
7668	3.326056036
7669	3.326018165
7670	3.325886876
7671	3.325590195
7672	3.325337679
7673	3.325239734
7674	3.325168303
7675	3.325093082
7676	3.324985208
7677	3.324713343
7678	3.324253268
7679	3.323955539
7680	3.323653993
7681	3.323474785
7682	3.32328564
7683	3.323139985
7684	3.322793417
7685	3.32248292
7686	3.322295705
7687	3.322149464
7688	3.321879353
7689	3.321859491
7690	3.321652559
7691	3.321428277
7692	3.321308906
7693	3.320996645
7694	3.320669362
7695	3.320465968
7696	3.320407079
7697	3.32015724
7698	3.320041618
7699	3.319918765
7700	3.319733031
7701	3.319308768
7702	3.31918625
7703	3.318970295
7704	3.318837824
7705	3.318660163
7706	3.318469298
7707	3.318202864
7708	3.318089163
7709	3.317831376
7710	3.317754904
7711	3.317668125
7712	3.317452071
7713	3.317249745
7714	3.317161145
7715	3.3168673
7716	3.316777966
7717	3.316570174
7718	3.316500002
7719	3.316422233
7720	3.316216589
7721	3.315902401
7722	3.315821362
7723	3.315525408
7724	3.315473668
7725	3.315407092
7726	3.315080162
7727	3.314808751
7728	3.314704161
7729	3.314611331
7730	3.314585996
7731	3.314425119
7732	3.314174648
7733	3.314041985
7734	3.313858999
7735	3.313525038
7736	3.313418054
7737	3.313302921
7738	3.313175836
7739	3.313076083
7740	3.312978861
7741	3.312811388
7742	3.312702389
7743	3.312582524
7744	3.312465188
7745	3.312321411
7746	3.312053577
7747	3.31182955
7748	3.31173356
7749	3.311398841
7750	3.310998148
7751	3.310933293
7752	3.31074778
7753	3.310645599
7754	3.310470941
7755	3.310427275
7756	3.310040779
7757	3.30972673
7758	3.309515958
7759	3.309417544
7760	3.309232309
7761	3.309013167
7762	3.308842955
7763	3.308694669
7764	3.308562512
7765	3.308468058
7766	3.30825231
7767	3.308044708
7768	3.307800282
7769	3.307679513
7770	3.307308293
7771	3.307186056
7772	3.306851783
7773	3.306760727
7774	3.306658241
7775	3.306399926
7776	3.306291442
7777	3.305781629
7778	3.305700342
7779	3.30553504
7780	3.305333074
7781	3.305202778
7782	3.305054873
7783	3.304847251
7784	3.304692071
7785	3.304432694
7786	3.304235199
7787	3.304164584
7788	3.304063107
7789	3.303898086
7790	3.303745584
7791	3.303541148
7792	3.303490128
7793	3.303075037
7794	3.302857484
7795	3.302719463
7796	3.302564001
7797	3.30241162
7798	3.302314084
7799	3.302158603
7800	3.301947893
7801	3.301861425
7802	3.301696839
7803	3.301446493
7804	3.301395622
7805	3.301195583
7806	3.300963914
7807	3.300735864
7808	3.300369679
7809	3.300223921
7810	3.300141406
7811	3.30007034
7812	3.299984732
7813	3.299816054
7814	3.299762431
7815	3.299390139
7816	3.299280879
7817	3.299189433
7818	3.29881653
7819	3.298669067
7820	3.298535416
7821	3.298181717
7822	3.297651916
7823	3.29759462
7824	3.297500398
7825	3.297319405
7826	3.297259739
7827	3.297029977
7828	3.296846957
7829	3.296593149
7830	3.296428664
7831	3.296358974
7832	3.296225958
7833	3.295946261
7834	3.295743161
7835	3.295584094
7836	3.295535317
7837	3.295357492
7838	3.295122136
7839	3.295045865
7840	3.294937008
7841	3.294749684
7842	3.294614964
7843	3.2944979
7844	3.294350061
7845	3.294167984
7846	3.293741885
7847	3.293660119
7848	3.293398052
7849	3.293280762
7850	3.293166564
7851	3.293075312
7852	3.292975314
7853	3.292937245
7854	3.292718476
7855	3.292646885
7856	3.292596061
7857	3.292535762
7858	3.292339557
7859	3.292106173
7860	3.291979726
7861	3.29180918
7862	3.291490475
7863	3.291193063
7864	3.291087176
7865	3.290818525
7866	3.290746893
7867	3.290652658
7868	3.290553862
7869	3.290244333
7870	3.290168132
7871	3.290067499
7872	3.289790742
7873	3.289621724
7874	3.289513598
7875	3.289326877
7876	3.28924646
7877	3.289183547
7878	3.288943191
7879	3.288644089
7880	3.288421021
7881	3.288379798
7882	3.288245
